source0 source1 source2 source3
1.4506438754089541 1.4230937472654714 1.4382895305324581 1.4286724463568004
1.4088908297621072 1.4136960579603 1.3868055348690218 1.398883504737685
1.3857607572897324 1.3442717385081986 1.355457667483301 1.36241278301013
1.4367392295037233 1.4660916829286017 1.4271783654027752 1.4418414233925776
1.3803474604707633 1.3409471940641577 1.3428917205510857 1.3420295712664938
1.4011801398351882 1.4045348753622218 1.3897112387319406 1.4007310585940023
1.3788578346513198 1.3773304834156725 1.3834951181102737 1.3979368708168909
1.408651665597316 1.3822740278707704 1.382853224990183 1.363476596473025
1.401974066855679 1.3749873140611466 1.3645208978930228 1.372228880529311
1.5353872008641578 1.3998507367105917 1.4072625745647915 1.4037702299293162
1.4129374712416602 1.403511310829338 1.4124233186152333 1.4124088569326998
1.3954968019139788 1.393927209742884 1.3857278778078341 1.4125743622258136
1.4581611177180487 1.4522413601890176 1.4501863339723116 1.4307876502485664
1.410709146608571 1.425969494336018 1.4084137079203523 1.4107407937547094
1.3666039388083804 1.3762370616307347 1.3722297155250873 1.3747817089794439
1.4162926169893844 1.387854125173968 1.4131998644391832 1.4163051166812128
1.4023714746293376 1.3869211107353492 1.384996912369162 1.372661405186696
1.52610614918804 1.3877206264763184 1.4290140095454036 1.4337028476693645
1.386807449932711 1.367220248036134 1.3872129801065942 1.3970384669089015
1.5104139417516373 1.3854681473631179 1.4129343236125627 1.412626857519579
1.401036524872807 1.3566996261337008 1.3438001776188975 1.3644201224149817
1.3997295378461854 1.4200135747980238 1.4111691561314097 1.3902643600060653
1.3392018355631934 1.3941647914214301 1.4042192528738595 1.3835963558085913
1.382274436586347 1.4118958587438946 1.4000997687148504 1.4141287804587541
1.432941620011947 1.3812673185898656 1.3821155352396366 1.3821830292738706
1.431390005911557 1.3980278608805603 1.403560544652468 1.398048684185405
1.4494569324162438 1.443294193363952 1.4278341523800264 1.4308976746956346
1.4200341203578848 1.399438318967277 1.3954292320245392 1.3959080118778597
1.3925409560352944 1.4383939699121469 1.4497905438051863 1.4210300325233032
1.5011677775653833 1.3834662608470536 1.4175043629552746 1.392778200101419
1.4168263329590662 1.4616140250542622 1.413452536557426 1.4533661048102446
1.4666888747755105 1.3887561409539155 1.3917708339108705 1.412972194039264
1.4586201702329824 1.3991442319946574 1.4293949719353614 1.4281212008105106
1.3577702390565463 1.4025677429657128 1.3915250994730037 1.401033108918115
1.4555393377587982 1.385188200861821 1.4387671791218477 1.4322534921733805
1.3132133370351817 1.3604901731056251 1.3639257341218505 1.370201823653033
1.392653214032248 1.4219651580944395 1.4055127009006676 1.423813643180936
1.3782614616987805 1.3881343183451487 1.395475772943651 1.3970898274924881
1.3320032970446534 1.3580933042940562 1.3755390553243851 1.3934017573542623
1.3378999621765792 1.352830838109695 1.3651414861853812 1.3579398263210036
1.3745045868111334 1.4179562365317278 1.4045059410567915 1.421865151489392
1.521232833509716 1.5105955595028704 1.4813687554630337 1.469885315496748
1.4281287653349073 1.404190827009565 1.4301661587091117 1.4124072555529512
1.4094017689715503 1.434739286526158 1.455080876924661 1.4461437038699192
1.427671254363575 1.4123057057073596 1.3903300436275248 1.3951003015404202
1.3978462381859507 1.4227139528778359 1.4135914463643362 1.4203314295632024
1.342073146943616 1.3655585129173242 1.370469552144548 1.3749147311797796
1.3971513601552914 1.4197409821768088 1.4483414461103195 1.4460686581781093
1.4037856296451687 1.4228594211330876 1.4154934616716557 1.4162495216581468
1.3412299267520262 1.3798874757998933 1.388864257269709 1.391871367123509
1.4296921859355571 1.4364131388025552 1.393319138107215 1.4060357356665074
1.414235738035632 1.4246952745203507 1.410748543234405 1.4222924581695902
1.3334670598555578 1.3708328844658957 1.378288312364088 1.3705678963616779
1.4045930864837153 1.4057740291069605 1.3814264472996602 1.3679406277430253
1.3843011584422031 1.4061734077095855 1.401648036899312 1.4007936129014067
1.4058986387129204 1.446708386107392 1.4426431227906802 1.447355022767955
1.3447327193545002 1.484294196968662 1.4721254413027864 1.527618812721796
1.442125861648467 1.4860981651713776 1.4955672363795323 1.528684983309536
1.4488927591321625 1.420659987962778 1.369200461628516 1.4137759239796297
1.3405141970040586 1.396792166631145 1.3747518323177375 1.380223732899891
1.435371105501583 1.4832315501346396 1.4763732282356181 1.4539341974352311
1.4844290454458342 1.422095683338109 1.403196267341855 1.3859635870498193
1.42071896628392 1.4210126106770329 1.3789121346219204 1.430866371822778
1.3673469841735917 1.415023870121618 1.4064005803704773 1.4100415479946866
1.414239357656975 1.390471568737924 1.4001005239212185 1.3842754899797851
1.5424172036648156 1.3696977437992484 1.4038827371051679 1.3878338741672238
1.4845841191502815 1.414204205093636 1.43793708508097 1.4194954218740399
1.5026879415770906 1.4395867723532747 1.413525665649658 1.4202110788717315
1.4232400677142114 1.4426093085065108 1.444647108775596 1.462049663120818
1.3782818705435438 1.4247875364460365 1.3942824320817802 1.414529625418407
1.3858060263866612 1.4589842940607713 1.4490839164895815 1.4289804872447993
